station_uuid	station_name	call_sign	station_id	category_id	format_id	organization_id	band_id	geo_position	date_acquired	date_disposed	has_jump2go	is_searchable	frequency	website	slug	phonetic_name	slogan	description	date_created	date_modified	site_slug	seo_description	status	is_explicit	publish_state_id	search_language	language	image_url
eae77b31-5b7d-4f61-a898-1c33ed0226a9	AM 1460 The ANSWER	KZNTAM	1665	2	46	167	705	(0,0)	1000-01-01	1000-01-01	f	t	1460	https://am1460theanswer.com	am1460theanswer	~^~	Intelligent, Conservative	Intelligent, conservative talk for Southern Colorado.	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	am1460theanswer	Intelligent, conservative talk for Southern Colorado.! Listen to AM 1460 The ANSWER here and get all your favorite radio stations and podcasts on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/KZNT-AM_logo.png
d7d1be47-1618-4351-bef3-42737956e664	94.9 KLTY	KLTYFM	1666	1	15	167	710	(0,0)	1000-01-01	1000-01-01	f	t	94.9	https://klty.com	949klty	~^~	Your Life Inspired	94.9 KLTY, Your Life Inspired.	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	949klty	Your Life Inspired. Listen to 94.9 KLTY from Dallas here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/salem/logos/KLTY-FM_logo.png
5249bc22-b42c-4db8-8519-617d040af983	933 FM The Fish	KKSPFM	1667	1	15	167	710	(0,0)	1000-01-01	1000-01-01	f	t	93.3	https://933fmthefish.com	933fmthefish	~^~	Safe for the whole family	Safe for the whole family	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	933fmthefish	Safe for the whole family! Listen to 933 FM The Fish from Little Rock and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/salem/logos/KKSP-FM_logo.png
684b8ba5-6fa9-492d-bf9d-b413bc455397	95.9 The Fish	KFSHFM	1668	1	15	167	710	(0,0)	1000-01-01	1000-01-01	f	t	95.9	https://thefishoc.com	959thefishlosangeles	~^~	Safe for the whole family	The Fish 95.9 is safe for the whole family to listen to!	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	959thefishlosangeles	Listen to 95.9 The Fish from Los Angeles and get all your favorite stations on the go with the Audacy app. It's safe for the whole family to listen to!	t	f	910	en	en	https://images.radio.com/salem/logos/KFSH-FM_logo.png
ef9b7d0e-b22f-4a22-afee-b621ae37191f	Money 105.5 FM	KSACFM	1670	2	46	167	705	(0,0)	1000-01-01	1000-01-01	f	f	105.5	https://money1055.com	money1055ksac	~^~	K-SAC	Business Talk + News Talk	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	money1055ksac	Business Talk + News Talk. Listen to Money 105.5 FM from Sacramento and get all your favorite radio stations and podcasts on the go with the Audacy app.	f	f	911	en	en	https://images.radio.com/salem/logos/KSAC-FM_logo.png
1646b349-1d30-4d63-b884-f01bb6b1e874	95.9 The Fish	W240CX	1671	1	15	167	710	(0,0)	1000-01-01	1000-01-01	f	t	95.9	https://thefishcolumbus.com	959thefish	~^~	Safe For The Whole Family	Columbus' home for positive, and uplifting music that's safe for the whole family.	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	959thefish	Columbus' home for positive, and uplifting music that's safe for the whole family. Listen to 95.9 The Fish here & get all your favorite stations on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/W240-CX_logo.png
313e003e-b0a7-4ca5-b016-6c08403a0521	KGNU Community Radio	KGNUFM	4805	1	72	8	710	(40.03512225554839,-105.25680902105765)	1000-01-01	1000-01-01	f	t	88.5	https://www.kgnu.org/	kgnucommunityradio	k g n u community radio	Community radio for the Front Range and beyond	Community radio for the Front Range and beyond	2023-04-11 20:58:58.125593+00	2023-11-09 17:03:04.981375+00	kgnucommunityradio	(null)	t	f	910	en	en	https://images.radio.com/independent/logos/KGNUFM.jpg
264c85d2-9ad0-40ed-b923-4539f5dc1f9c	The Word 1220 AM WHKW	WHKWAM	1673	3	76	167	705	(0,0)	1000-01-01	1000-01-01	f	t	1220	https://thewordcleveland.com	theword1220amwhkw	~^~	The Word Cleveland	AM 1220 The Word is Cleveland's Christian teaching and talk leader!	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	theword1220amwhkw	The Word is Cleveland's Christian teaching and talk leader! Listen to The Word 1220 AM WHKW here and get all your favorite stations on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/WHKW-AM_logo.png
6fda8cd3-67d7-4cdf-8ed4-44fb4bf2f4fe	660am The Answer	KSKY-AM	1675	2	46	167	705	(0,0)	1000-01-01	1000-01-01	f	t	660	https://660amtheanswer.com	660amtheanswer	~^~	~^~	The one radio station in the Dallas/Ft. Worth Metroplex talking about the issues that matter most to you â€” politics, pop culture, the war on terror, education, immigration, and much more.	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	660amtheanswer	660 AM The Answer is the one radio station in the Dallas/Ft. Worth Metroplex talking about the issues that matter most to you. LISTEN LIVE on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/KSKY-AM_logo.png
21fa1a61-d8b0-4d57-803f-55ebb35aa6a6	95.5 The Fish	WFHMFM	1676	1	15	167	710	(0,0)	1000-01-01	1000-01-01	f	t	95.5	https://955thefish.com	955thefish	~^~	Music that Lifts You UP!	Safe for the whole family!	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	955thefish	Safe for the whole family! Listen to 95.5 The Fish from Cleveland here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/salem/logos/WFHM-FM_logo.png
bfcb7b80-f296-4f10-8793-df11f48708b0	94FM The Fish	WFFHFM	1677	1	15	167	710	(0,0)	1000-01-01	1000-01-01	f	t	94.1	https://thefishnashville.com	94fmthefish	~^~	Safe For the Whole Family	Safe for the whole family to listen to!	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	94fmthefish	94 FM The Fish is safe for the whole family to listen to! Listen to 94 FM The Fish from Nashville and get all your favorite radio stations on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/WFFH-FM_logo.png
c9fcc4c9-3fe5-49c9-ae73-682e6af4e844	FaithTalk Atlanta 590	WDWDAM	1678	3	76	167	705	(0,0)	1000-01-01	1000-01-01	f	t	590	https://faithtalk590.com	faithtalkatlanta590	~^~	Life Changing Radio	Life Changing Radio	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	faithtalkatlanta590	Life Changing Radio! Listen to FaithTalk Atlanta 590 from Atlanta and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/salem/logos/WDWD-AM_logo.png
d3f4602d-7bd9-4278-9533-7002c9d0887b	The Word 880 AM and 104.5 FM WRFD	WRFDAM	1679	3	76	167	705	(0,0)	1000-01-01	1000-01-01	f	t	880	https://thewordcolumbus.com	theword880am	~^~	Faith Comes By Hearing	Sound preaching and teaching from many of today's most respected pastors, and looking at today's news from a Biblical worldview. WRFD serves central Ohio and beyond, reaching 80 of Ohio's 88 counties.	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	theword880am	Sound preaching and teaching from many of today's most respected pastors, and looking at today's news from a Biblical worldview. WRFD serves central Ohio and beyond.	t	f	910	en	en	https://images.radio.com/salem/logos/WRFD-AM_logo.png
b8013684-22fb-4379-8094-fbed9e83edb1	AM 690 The ANSWER	KHNRAM	1680	2	46	167	705	(0,0)	1000-01-01	1000-01-01	f	t	690	https://theanswerhawaii.com	am690theanswer	~^~	News. Opinion. Insight.	News. Opinion. Insight.	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	am690theanswer	News. Opinion. Insight.! Listen to AM 690 The ANSWER here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/salem/logos/KHNR-AM_logo.png
2093c5ed-3b6b-4954-82d8-bc56af36aec7	104.7 The Fish	WFSHFM	1681	1	15	167	710	(0,0)	1000-01-01	1000-01-01	f	t	104.7	https://thefishatlanta.com	1047thefish	~^~	Love Happens Here	Atlanta's home for uplifting and positive music. Love happens here on the Fish	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	1047thefish	Atlanta's home for uplifting and positive music. Love happens here on the Fish! Listen to 104.7 The Fish and get all your favorite stations on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/WFSH-FM_logo.png
7f1b30cc-8f47-45bf-a763-3fbb0b1969b9	FaithTalk Atlanta 970	WNIVAM	1682	3	76	167	705	(0,0)	1000-01-01	1000-01-01	f	t	970	https://faithtalk970.com	faithtalkatlanta970	~^~	Life Changing Radio	Life Changing Radio	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	faithtalkatlanta970	Life Changing Radio! Listen to FaithTalk Atlanta 970 from Atlanta and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/salem/logos/WNIV-AM_logo.png
09eb707a-dead-4667-be7b-30da8517673c	AM 870 The ANSWER	KRLAAM	1683	2	46	167	705	(0,0)	1000-01-01	1000-01-01	f	t	870	https://am870theanswer.com	am870theanswer	~^~	Conservative Talk Radio	AM 870 The Answer is your station for Intelligent, Conservative, Talk Radio.	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	am870theanswer	AM 870 The Answer is your station for Intelligent, Conservative, Talk Radio. LISTEN LIVE from Los Angeles and get all your favorite stations on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/KRLA-AM_logo.png
1ca86ec3-dcc9-4fae-aa9f-1dc3366d329c	FaithTalk 99.5 FM KDIS	KDISFM	1684	3	76	167	710	(0,0)	1000-01-01	1000-01-01	f	t	99.5	https://faithtalk995.com	faithtalk995	~^~	~^~	Little Rock's own christian teaching and talk station	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	faithtalk995	Little Rock's own christian teaching and talk station. Listen to FaithTalk 99.5 FM KDIS here and get all your favorite radio stations on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/KDIS-FM_logo.png
f3acf4d9-03a7-45f6-ba17-2b035f33257a	99.5 KKLA	KKLAFM	1685	3	76	167	710	(0,0)	1000-01-01	1000-01-01	f	t	99.5	https://kkla.com	995kkla	~^~	~^~	The intersection of Faith & Reason	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	995kkla	The intersection of Faith & Reason! Listen to 99.5 KKLA here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/salem/logos/KKLA-FM_logo.png
f8bca11f-ba81-41cd-a04c-edde1a9ecdc1	Rejoice FM 105.5	KZTSAM	1686	1	15	167	705	(0,0)	1000-01-01	1000-01-01	f	t	1380	https://rejoicelittlerock.com	rejoicefm1055	~^~	Little Rock's gospel experience	Little Rock's gospel experience	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	rejoicefm1055	Little Rock's gospel experience! Listen to Rejoice FM 105.5 here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/salem/logos/KZTS-AM_logo.png
be4ee366-1eae-40f0-be58-0e969d575a42	AM 920 The ANSWER	WGKAAM	1687	2	46	167	705	(0,0)	1000-01-01	1000-01-01	f	t	920	https://am920theanswer.com	am920theanswer	~^~	News. Opinion. Insight.	News. Opinion. Insight.	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	am920theanswer	News. Opinion. Insight. Listen to AM 920 The ANSWER from Atlanta and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/salem/logos/WGKA-AM_logo.png
96390ccc-0aa3-4c6a-9111-6173cb0bf91f	98.9 FM The ANSWER	WTOHFM	1688	2	46	167	710	(0,0)	1000-01-01	1000-01-01	f	t	98.9	https://989theanswer.com	989fmtheanswer	~^~	News. Opinion. Passion.	First, we exist to provide timely news and information to our Central Ohio listeners. Second, our hosts are never short of an opinion, and you can be confident that they will share their honest thoughts on the topics of the day. Finally, agree or disagree, we host a platform for honest discussion and debate.	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	989fmtheanswer	We exist to provide timely news and information to our Central Ohio listeners. Agree or disagree, we host a platform for honest discussion and debate.	t	f	910	en	en	https://images.radio.com/salem/logos/WTOH-FM_logo.png
facb6b3d-7fcb-4578-bb91-e565c052bf45	Country 97.5 FM	KHCMFM	1689	1	21	167	710	(0,0)	1000-01-01	1000-01-01	f	t	97.5	https://975country.com	975hawaiisnewhitcountry	~^~	Hawaii's New Hit Country	Hawaii's New Hit Country	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	975hawaiisnewhitcountry	Hawaii's New Hit Country! Listen to Country 97.5 FM here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/salem/logos/KHCM-FM_logo.png
afc06c3d-a9b7-4c55-870d-ec4d6d5e7758	El Pez	KLTYHD2	1691	1	68	167	(null)	(0,0)	1000-01-01	1000-01-01	f	f	102.5	https://elpezdfw.com	1025elpez	~^~	Inspirando tu vida	MÃºsicaÂ Â Cristiana Contemporanea	2021-04-21 19:48:54.666352+00	2023-11-07 21:26:34.260071+00	1025elpez	Inspirando tu vida! Listen to El Pez from Dallas here and get all your favorite radio stations and podcasts on the go with the Audacy app.	f	f	911	es	es	https://images.radio.com/salem/logos/KLTY-HD2_logo.png
348b4670-76f9-41bd-b672-d98eedca792f	AM 590 The ANSWER	KTIEAM	1692	2	46	167	705	(0,0)	1000-01-01	1000-01-01	f	t	590	https://am590theanswer.com	am590theanswer	~^~	LA Conservative Talk	AM 590 The Answer is your station for Intelligent, Conservative, Talk Radio.	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	am590theanswer	AM 590 The ANSWER is your station for Intelligent, Conservative, Talk Radio. Listen us from Los Angeles and get all your favorite radio stations on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/KTIE-AM_logo.png
30167ac8-9e5f-43c1-bab3-a49c75f65390	The Word 100.7 FM KWRD	KWRDFM	1693	3	76	167	710	(0,0)	1000-01-01	1000-01-01	f	t	100.7	https://thewordfm.com	theword1007fm	~^~	~^~	The Word, 100.7 FM broadcasts your favorite national and local ministries 24 hours a day.	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	theword1007fm	The Word, 100.7 FM broadcasts your favorite national and local ministries 24 hours a day. LISTEN LIVE and get all your favorite radio stations on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/KWRD-FM_logo.png
5e2fcd36-2ebd-4634-ad29-45073138cf11	102.7 KBIQ	KBIQFM	1694	1	15	167	710	(0,0)	1000-01-01	1000-01-01	f	t	102.7	https://kbiqradio.com	1027kbiqfm	~^~	Safe for the Whole Family	Safe for the Whole Family	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	1027kbiqfm	Encourage, uplifting and safe for the whole family! Listen to 102.7 KBIQ from Colorado Springs and get all your favorite radio stations on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/KBIQ-FM_logo.png
2823ffea-1cff-48c4-99db-2e058484e600	AM 1380 The Answer	KTKZAM	1696	2	46	167	705	(0,0)	1000-01-01	1000-01-01	f	t	1380	https://am1380theanswer.com	am1380theanswer	~^~	News. Opinion. Insight.	Conservative News Talk	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	am1380theanswer	News. Opinion. Insight. Listen to AM 1380 The Answer, conservative news talk radio station in Sacramento, and get all your favorite stations on Audacy.	t	f	910	en	en	https://images.radio.com/salem/logos/KTKZ-AM_logo.png
7951333b-d412-400f-95ae-5d4d27ad28d0	Today's Christian Music	TCMIR	1697	1	15	167	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.todayschristianmusic.com/	todayschristianmusic	~^~	~^~	Check out Today's Christian Music!	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	todayschristianmusic	Check out Today's Christian Music!! Listen to Today's Christian Music here and get all your favorite radio stations on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/salem/logos/TCM-IR_logo.png
0cc2d810-091c-4eaa-9960-b82732258940	98.3 WCCQ	WCCQFM	2050	1	21	138	710	(0,0)	1000-01-01	1000-01-01	f	t	98.3	https://www.wccq.com	wccq	ninety eight point three w. c. c. q.	Today's Country and the Legends	Today's Country and the Legends	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	wccq	Today's Country and the Legends! Listen to 98.3 WCCQ here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WCCQ-FM_Logo.jpg
3ea94004-647c-42a4-a33f-9844dadb0888	95.9 The River	WERVFM	2051	1	17	138	710	(0,0)	1000-01-01	1000-01-01	f	t	95.9	https://www.959theriver.com	959theriver	ninety five point nine the river	Rock' n Roll Favorites	Rock' n Roll Favorites	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	959theriver	Rock' n Roll Favorites! Listen to 95.9 The River here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WERV-FM_Logo.jpg
7f2e6d60-4e79-447c-8111-9465e87e0440	1340 WJOL	WJOLAM	2052	3	47	138	705	(0,0)	1000-01-01	1000-01-01	f	t	1340	https://www.wjol.com	wjol	thirteen fourty w.j.o.l.	Will County's News, Talk, Sports	Will County's News, Talk, Sports	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	wjol	Will County's News, Talk, Sports! Listen to 1340 WJOL here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WJOL-AM_Logo.jpg
5986e719-f16d-4083-9e19-5f648369667a	Q-Rock	WRXQFM	2053	1	64	138	710	(0,0)	1000-01-01	1000-01-01	f	t	100.7	https://www.qrockonline.com	qrockonline	q. rock one hundred point seven	Rockin' The Southland!	Rockin' The Southland!	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	qrockonline	Rockin' The Southland!. Listen to Q-Rock here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WRXQ-FM_Logo.jpg
76180410-ce44-4400-9ed4-3063edee7dd8	Star 96.7	WSSRFM	2054	1	38	138	710	(0,0)	1000-01-01	1000-01-01	f	t	96.7	https://www.star967.net	star967	star ninety six point seven	Your Music Variety	Your Music Variety	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	star967	Your Music Variety! Listen to Star 96.7 here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WSSR-FM_Logo.jpg
b9126b5e-bf83-4087-ab75-b829f9b9f12c	Live 93.5	WARQFM	2055	1	78	138	710	(0,0)	1000-01-01	1000-01-01	f	t	93.5	https://www.q935.com	q935	q. ninety three point five	Sounds like Soda City	Sounds like Soda City	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	q935	Sounds like Soda City! Listen to Live 93.5 here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/independent/logos/WARQFM.png
9ded1974-3a10-45e7-87aa-fce3a27170eb	Alt 99.7	WARQHD2	2056	1	12	138	(null)	(0,0)	1000-01-01	1000-01-01	f	t	99.7	https://www.rock997.com	alt997	rock ninety nine point seven	Alt Lives Here	Alt Lives Here	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	alt997	Alt Lives Here! Listen to Alt 99.7 here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/logos/WRAQ_LOGO_1400X1400.png
ebc426a2-bd94-432c-a80d-85938f4c18f1	Fox 102.3	WMFXFM	2057	1	64	138	710	(0,0)	1000-01-01	1000-01-01	f	t	102.3	https://www.fox1023.com	fox1023	one oh two three the fox	Columbia's Rock Station	Columbia's Rock Station	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	fox1023	Columbia's Rock Station! Listen to Fox 102.3 here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WMFX-FM_Logo.jpg
373e9cca-326e-41f5-b3b1-650e6dd73cc6	94.9 The Palm	WARQHD4	2058	1	2	138	705	(0,0)	1000-01-01	1000-01-01	f	t	1230	https://www.949thepalm.com	949thepalm	ninety four nine the palm	True to the Music	True to the Music	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	949thepalm	True to the Music! Listen to 94.9 The Palm here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WPCO-FM_Logo.jpg
44e17cbb-6490-45e9-98dc-0ae45fa10b13	The Big DM	WWDMFM	2059	1	8	138	710	(0,0)	1000-01-01	1000-01-01	f	t	101.3	https://www.thebigdm.com	thebigdm	the big d.m.	Today's Jams & The Best Old School	Today's Jams & The Best Old School	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	thebigdm	Today's Jams & The Best Old School! Listen to The Big DM here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WWDM-FM_Logo.jpg
d572cd34-b002-4623-bd94-5695ab02aec1	101.5 HANK-FM	WCLIFM	2060	1	16	138	710	(0,0)	1000-01-01	1000-01-01	f	t	101.5	https://www.1015hankfm.com	1015hankfm	one oh one five hank f.m.	Icons of Country	Icons of Country	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	1015hankfm	Icons of Country! Listen to 101.5 HANK-FM here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WCLI-FM_Logo.jpg
c3648163-eaad-47fe-9b7e-f4322d2c11e5	Hot 102.9	WDHTFM	2061	1	30	138	710	(0,0)	1000-01-01	1000-01-01	f	t	102.9	https://www.hot1029.com	hot1029	hot one hundred two point nine	Dayton's Hottest Music	Dayton's Hottest Music	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	hot1029	Dayton's Hottest Music! Listen to Hot 102.9 here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WDHT-FM_Logo.jpg
17552981-58b8-48b1-b4b5-0c4bb652b1c4	92.9 Jack FM	WGTZFM	2062	1	10	138	710	(0,0)	1000-01-01	1000-01-01	f	t	92.9	https://www.929Jack.com	929Jack	ninety two point nine jack f.m.	Playing What We Want	Playing What We Want	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	929Jack	Playing What We Want! Listen to 92.9 Jack FM here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WGTZ-FM_Logo.jpg
5532c1bb-4c9e-4f46-bd5a-44b7de001502	ESPN-WING 1410	WINGAM	2063	4	74	138	705	(0,0)	1000-01-01	1000-01-01	f	t	1410	https://www.wingam.com	wingam	e. s. p. n. fourteen ten wing a. m.	Dayton's ESPN Radio	Dayton's ESPN Radio	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	wingam	Dayton's ESPN Radio! Listen to ESPN-WING 1410 here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WING-AM_Logo.jpg
70b1629b-6c02-401a-8cb3-cc37d4b45610	92.1 WROU	WROUFM	2064	1	8	138	710	(0,0)	1000-01-01	1000-01-01	f	t	92.1	https://www.921wrou.com	921wrou	ninety two point one w. r. o. u.	Dayton's R&B Leader	Dayton's R&B Leader	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	921wrou	Dayton's R&B Leader. Listen to 92.1 WROU here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WROU-FM_Logo.jpg
3257dfae-e8a4-4483-82d0-7b464d3dbc01	92.1 KKDV	KKDVFM	2065	1	5	138	710	(0,0)	1000-01-01	1000-01-01	f	t	92.1	https://www.kkdv.com	kkdv	ninety two point one k.k.d.v.	Your Hometown Station	Your Hometown Station	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	kkdv	Your Hometown Station! Listen to 92.1 KKDV here and get all your favorite radio stations and podcasts on the go with the Audacy app.	f	f	908	en	en	https://images.radio.com/alphamedia/logos/KKDV-FM_Logo.jpg
aa1433cf-fe1d-4dd3-9939-039baf179c37	101.7 KKIQ	KKIQFM	2066	1	5	138	710	(0,0)	1000-01-01	1000-01-01	f	t	101.7	https://www.kkiq.com	kkiq	one oh one point seven k.k.i.q.	Your Hometown Station	Your Hometown Station	2021-04-21 19:48:54.666352+00	2023-10-03 21:41:40.156446+00	kkiq	Your Hometown Station! Listen to 101.7 KKIQ here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/KKIQ-FM_Logo.jpg
323ffa6f-0cf1-472f-90bb-67a8ee6dd914	95.3 KUIC	KUICFM	2067	1	5	138	710	(0,0)	1000-01-01	1000-01-01	f	t	95.3	https://www.kuic.com	kuic	ninety five piont three k.u.i.c.	Your Hometown Station	Your Hometown Station	2021-04-21 19:48:54.666352+00	2023-10-03 17:26:18.741688+00	kuic	Your Hometown Station! Listen to 95.3 KUIC here and get all your favorite radio stations & podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/KUIC-FM_Logo.jpg
56bd4524-8e01-4ba6-8f50-69f2e32bd186	99 Jams	WJMIFM	2068	1	30	138	710	(0,0)	1000-01-01	1000-01-01	f	t	99.7	https://www.wjmi.com	wjmi	ninety nine jams	The Big Station 99 Jams	The Big Station 99 Jams	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	wjmi	The Big Station 99 Jams! Listen to 99 Jams here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WJMI-FM_Logo.jpg
fd4171cc-b664-4ef1-84ee-afabc6b78e27	WJNT - AM 1180	WJNTAM	2069	3	47	138	705	(0,0)	1000-01-01	1000-01-01	f	t	1180	https://www.wjnt.com	wjnt	w.j.n.t.	Mississippi Talk Radio	Mississippi Talk Radio	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	wjnt	Mississippi Talk Radio! Listen to WJNT - AM 1180 here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WJNT-AM_Logo.jpg
8ce0896a-ac02-4566-b5cc-7c7fd3c0e930	The Fan WJQS	WJQSAM	2070	4	74	138	705	(0,0)	1000-01-01	1000-01-01	f	t	1400	https://www.wjqsthefan.com	wjqsthefan	the fan w.j.q.s.	Sport's Radio The Fan	Sport's Radio The Fan	2021-04-21 19:48:54.666352+00	2023-08-30 18:15:31.972077+00	wjqsthefan	Sport's Radio The Fan! Listen to The Fan WJQS here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/alphamedia/logos/WJQS-AM_Logo.jpg
